Date,Rice_Type,Avg_Price_PKR,Demand_Tons,Supply_Tons,Rainfall_mm,Temp_C,Fertilizer_Cost_PKR,Fuel_Price_PKR,Export_Index,Harvest_Season,Market_Demand_Score
2024-07-31,IRRI,4514.988194739098,1373.733396621351,1514.525867042767,93.93304824471231,24.362407798282977,4581.31544872813,342.0847847815687,0.6316552201645167,0,4.0
2024-07-31,Hybrid,4312.38392421528,1051.4567783448178,1104.2615724441914,17.596228344359172,24.253344259645907,6213.913218072428,293.03058948994624,0.3403673086902357,0,4.0
2024-08-31,Basmati,4556.6218948612,990.0813761482268,936.346551874211,87.29571028715982,26.84188127983176,6493.89775159297,281.0361958923574,0.5186541043572608,0,4.0
2024-08-31,IRRI,4669.614708223218,1374.2621765675815,1413.7125570291819,90.00308221789555,27.249926416767458,6237.454715316357,336.01223971892045,0.7458956922253448,0,4.0
2024-08-31,Hybrid,4445.896777029677,1296.6160688046502,1398.3539467147968,15.73952676272623,26.356810285525494,6966.656483167866,264.2495542901513,0.5492217074159492,1,4.0
2024-09-30,Basmati,4241.128429823969,1003.6239441766847,1066.1064824071238,83.94730252303711,22.175875253545307,5316.15327060998,301.7711643384711,0.26150654940138335,0,3.0
2024-09-30,IRRI,4578.966929707181,1287.96100698465,1368.9475009671087,11.786774573253112,29.14461897162873,4831.789385107651,306.7540848261558,0.682625478396086,0,4.0
2024-09-30,Hybrid,4215.0365331739595,1286.797861428885,1367.2553415329037,25.122387338860463,23.882221126019203,6091.075623859092,320.64757264869013,0.22211030137794943,1,3.0
2024-10-31,Basmati,4631.175854313521,1137.2792747041074,1223.2883286511099,130.64536856191285,34.8535647783837,6504.32020767448,283.9450192542806,0.7703775796225585,0,4.0
2024-10-31,IRRI,4253.545449249954,1112.426587661892,1169.8855471234535,67.84774267774502,33.58439851353745,5816.006652340283,323.15895217553316,0.2571409874214127,1,3.0
2024-10-31,Hybrid,4587.197641034591,1105.9211971847792,1185.6137187349668,118.45477607137187,33.85673995901577,5745.489291132848,305.5363550937631,0.7034412447905847,0,4.0
2024-11-30,Basmati,4326.301896388544,1042.7391309704044,1102.1681433360554,29.93136763937177,34.244108363763246,4680.49602244794,253.0652502205806,0.3803780219578496,1,4.0
2024-11-30,IRRI,4342.484647906412,1260.703434857845,1417.5960302209257,109.0753604649462,35.36871738159966,5563.733336120188,284.59349925469627,0.4597271340892219,1,4.0
2024-11-30,Hybrid,4730.613113703525,952.2566540326533,986.7766953809147,65.79231287843857,35.05463788747246,5716.672353561757,337.34232380816604,0.830491304807881,0,5.0
2024-12-31,Basmati,4492.670665548035,881.6367584509956,995.8532097673682,88.85254928900433,38.422540221100434,5026.655472514167,312.2966583563483,0.6420921540647644,1,4.0
2024-12-31,IRRI,4744.924719253949,1324.7494722066085,1381.6497221973966,107.37374470231329,38.36258537198154,4949.207772175605,273.7543324923878,0.8799765658291476,0,5.0
2024-12-31,Hybrid,4554.570743818101,1262.4494061947948,1240.2320529493309,73.84167846720521,26.450159339257187,6676.874753181279,294.53052550026655,0.5603721477507831,0,4.0
